CD_GEOCODM,NOME,POPULACAO
2301000,Aquiraz,80271
2301109,Aracati,74547
2301208,Aracoiaba,26469
2301257,Ararendá,10935
2301307,Araripe,21600
2301406,Aratuba,11847
2301505,Arneiroz,7840
2301604,Assaré,23417
2301703,Aurora,24654
2301802,Baixio,6288
2301851,Banabuiú,18197
2301901,Barbalha,60781
2301950,Barreira,22425
2302008,Barro,22680
2302057,Barroquinha,15017
2302107,Baturité,35750
2302206,Beberibe,53573
2302305,Bela Cruz,32591
2302404,Boa Viagem,54470
2302503,Brejo Santo,49477
2302602,Camocim,63661
2302701,Campos Sales,27426
2302800,Canindé,76997
2302909,Capistrano,17738
2303006,Caridade,22547
2303105,Cariré,18448
2303204,Caririaçu,26965
2303303,Cariús,18699
2303402,Carnaubal,17606
2303501,Cascavel,71743
2303600,Catarina,20698
2303659,Catunda,10342
2303709,Caucaia,361400
2303808,Cedro,25557
2303907,Chaval,13069
2303931,Choró,13521
2303956,Chorozinho,20264
2304004,Coreaú,23136
2304103,Crateús,75074
2304202,Crato,132123
2304236,Croatá,18063
2304251,Cruz,24827
2304269,Deputado Irapuan Pinheiro,9625
2304277,Ererê,7198
2304285,Eusébio,53618
2304301,Farias Brito,19450
2304350,Forquilha,24218
2304400,Fortaleza,2669342
2304459,Fortim,16480
2304509,Frecheirinha,14072
2304608,General Sampaio,7618
2304657,Graça,14399
2304707,Granja,54748
2304806,Granjeiro,4844
2304905,Groaíras,11068
2304954,Guaiúba,26064
2305001,Guaraciaba do Norte,40642
2305100,Guaramiranga,5193
2305209,Hidrolândia,19978
2305233,Horizonte,67337
2305266,Ibaretama,13353
2305308,Ibiapina,24997
2305332,Ibicuitinga,12525
2305357,Icapuí,19934
2305407,Icó,68018
2305506,Iguatu,102498
2305605,Independência,26178
2305654,Ipaporanga,11593
2305704,Ipaumirim,12463
2305803,Ipu,41964
2305902,Ipueiras,38166
2306009,Iracema,14297
2306108,Irauçuba,24156
2306207,Itaiçaba,7827
2306256,Itaitinga,37980
2306306,Itapajé,52675
2306405,Itapipoca,129358
2306504,Itapiúna,20382
2306553,Itarema,41826
2306603,Itatira,21647
2306702,Jaguaretama,18162
2306801,Jaguaribara,11401
2306900,Jaguaribe,34682
2307007,Jaguaruana,33705
2307106,Jardim,27174
2307205,Jati,8111
2307254,Jijoca de Jericoacoara,19816
2307304,Juazeiro do Norte,274207
2307403,Jucás,24833
2307502,Lavras da Mangabeira,31508
2307601,Limoeiro do Norte,59540
2307635,Madalena,19691
2307650,Maracanaú,227886
2307700,Maranguape,128978
2307809,Marco,27361
2307908,Martinópole,11233
2308005,Massapê,38737
2308104,Mauriti,47962
2308203,Meruoca,15057
2308302,Milagres,27512
2308351,Milhã,13155
2308377,Miraíma,13818
2308401,Missão Velha,35393
2308500,Mombaça,43797
2308609,Monsenhor Tabosa,17234
2308708,Morada Nova,61890
2308807,Moraújo,8724
2308906,Morrinhos,22534
2309003,Mucambo,14537
2309102,Mulungu,10823
2309201,Nova Olinda,15565
2309300,Nova Russas,32328
2309409,Novo Oriente,28607
2309458,Ocara,25703
2309508,Orós,21427
2309607,Pacajus,72203
2309706,Pacatuba,83432
2309805,Pacoti,12261
2309904,Pacujá,6533
2310001,Palhano,9386
2310100,Palmácia,13322
2310209,Paracuru,35076
2310258,Paraipaba,32744
2310308,Parambu,31521
2310407,Paramoti,12226
2310506,Pedra Branca,43258
2310605,Penaforte,9077
2310704,Pentecoste,37751
2310803,Pereiro,16307
2310852,Pindoretama,20567
2310902,Piquet Carneiro,16959
2310951,Pires Ferreira,10951
2311009,Poranga,12336
2311108,Porteiras,14996
2311207,Potengi,11045
2311231,Potiretama,6419
2311264,Quiterianópolis,21084
2311306,Quixadá,87728
2311355,Quixelô,16178
2311405,Quixeramobim,81082
2311504,Quixeré,22149
2311603,Redenção,29053
2311702,Reriutaba,18491
2311801,Russas,78194
2311900,Saboeiro,15819
2311959,Salitre,16554
2312007,Santana do Acaraú,32452
2312106,Santana do Cariri,17700
2312205,Santa Quitéria,43703
2312304,São Benedito,47903
2312403,São Gonçalo do Amarante,48422
2312502,São João do Jaguaribe,7645
2312601,São Luís do Curu,13000
2312700,Senador Pompeu,25496
2312809,Senador Sá,7623
2312908,Sobral,208935
2313005,Solonópole,18324
2313104,Tabuleiro do Norte,30697
2313203,Tamboril,26251
2313252,Tarrafas,8592
2313302,Tauá,58859
2313351,Tejuçuoca,19187
2313401,Tianguá,75946
2313500,Trairi,55918
2313559,Tururu,16271
2313609,Ubajara,34792
2313708,Umari,7733
2313757,Umirim,19825
2313807,Uruburetama,21850
2313906,Uruoca,13840
2313955,Varjota,18420
2314003,Várzea Alegre,40721
2314102,Viçosa do Ceará,60889
2400109,Acari,11136
2400208,Açu,58017
2400307,Afonso Bezerra,11035
2400406,Água Nova,3252
2400505,Alexandria,13577
2400604,Almino Afonso,4735
2400703,Alto do Rodrigues,14529
2400802,Angicos,11714
2400901,Antônio Martins,7145
2401008,Apodi,35845
2401107,Areia Branca,27774
2401206,Arês,14306
2401305,Campo Grande,9655
2401404,Baía Formosa,9271
2401453,Baraúna,28374
2401503,Barcelona,3998
2401602,Bento Fernandes,5497
2401651,Bodó,2223
2401701,Bom Jesus,10210
2401800,Brejinho,12699
2401859,Caiçara do Norte,6549
2401909,Caiçara do Rio do Vento,3684
2402006,Caicó,67952
2402105,Campo Redondo,11217
2402204,Canguaretama,34276
2402303,Caraúbas,20493
2402402,Carnaúba dos Dantas,8180
2402501,Carnaubais,10759
2402600,Ceará-Mirim,73497
2402709,Cerro Corá,11179
2402808,Coronel Ezequiel,5506
2402907,Coronel João Pessoa,4912
2403004,Cruzeta,7998
2403103,Currais Novos,44786
2403202,Doutor Severiano,7076
2403251,Parnamirim,261469
2403301,Encanto,5638
2403400,Equador,6045
2403509,Espírito Santo,10505
2403608,Extremoz,28583
2403707,Felipe Guerra,5985
2403756,Fernando Pedroza,3054
2403806,Florânia,9116
2403905,Francisco Dantas,2824
2404002,Frutuoso Gomes,4068
2404101,Galinhos,2786
2404200,Goianinha,26328
2404309,Governador Dix-Sept Rosado,13037
2404408,Grossos,10383
2404507,Guamaré,15659
2404606,Ielmo Marinho,13766
2404705,Ipanguaçu,15491
2404804,Ipueira,2241
2404853,Itajá,7548
2404903,Itaú,5878
2405009,Jaçanã,9133
2405108,Jandaíra,6878
2405207,Janduís,5268
2405306,Januário Cicco,10181
2405405,Japi,5055
2405504,Jardim de Angicos,2612
2405603,Jardim de Piranhas,14837
2405702,Jardim do Seridó,12396
2405801,João Câmara,34955
2405900,João Dias,2654
2406007,José da Penha,5951
2406106,Jucurutu,18295
2406155,Jundiá,3898
2406205,Lagoa d'Anta,6769
2406304,Lagoa de Pedras,7544
2406403,Lagoa de Velhos,2732
2406502,Lagoa Nova,15614
2406601,Lagoa Salgada,8245
2406700,Lajes,11277
2406809,Lajes Pintadas,4759
2406908,Lucrécia,3996
2407005,Luís Gomes,10116
2407104,Macaíba,80792
2407203,Macau,31814
2407252,Major Sales,4020
2407302,Marcelino Vieira,8347
2407401,Martins,8725
2407500,Maxaranguape,12371
2407609,Messias Targino,4601
2407708,Montanhas,11251
2407807,Monte Alegre,22451
2407906,Monte das Gameleiras,2105
2408003,Mossoró,297378
2408102,Natal,884122
2408201,Nísia Floresta,27602
2408300,Nova Cruz,37343
2408409,Olho-d'Água do Borges,4258
2408508,Ouro Branco,4812
2408607,Paraná,4254
2408706,Paraú,3768
2408805,Parazinho,5237
2408904,Parelhas,21477
2408953,Rio do Fogo,10848
2409100,Passa e Fica,13277
2409209,Passagem,3089
2409308,Patu,12755
2409332,Santa Maria,5551
2409407,Pau dos Ferros,30394
2409506,Pedra Grande,3237
2409605,Pedra Preta,2458
2409704,Pedro Avelino,6716
2409803,Pedro Velho,14806
2409902,Pendências,15129
2410009,Pilões,3838
2410108,Poço Branco,15413
2410207,Portalegre,7867
2410256,Porto do Mangue,6437
2410306,Serra Caiada,10395
2410405,Pureza,9621
2410504,Rafael Fernandes,5098
2410603,Rafael Godeiro,3201
2410702,Riacho da Cruz,3579
2410801,Riacho de Santana,4204
2410900,Riachuelo,8128
2411007,Rodolfo Fernandes,4467
2411056,Tibau,4106
2411106,Ruy Barbosa,3600
2411205,Santa Cruz,39674
2411403,Santana do Matos,12791
2411429,Santana do Seridó,2680
2411502,Santo Antônio,24136
2411601,São Bento do Norte,2747
2411700,São Bento do Trairí,4449
2411809,São Fernando,3584
2411908,São Francisco do Oeste,4228
2412005,São Gonçalo do Amarante,102400
2412104,São João do Sabugi,6193
2412203,São José de Mipibu,43899
2412302,São José do Campestre,12856
2412401,São José do Seridó,4634
2412500,São Miguel,23519
2412559,São Miguel do Gostoso,10282
2412609,São Paulo do Potengi,17579
2412708,São Pedro,5971
2412807,São Rafael,8202
2412906,São Tomé,11055
2413003,São Vicente,6424
2413102,Senador Elói de Souza,6086
2413201,Senador Georgino Avelino,4440
2413300,Serra de São Bento,5762
2413359,Serra do Mel,11938
2413409,Serra Negra do Norte,8078
2413508,Serrinha,6229
2413557,Serrinha dos Pintos,4800
2413607,Severiano Melo,2440
2413706,Sítio Novo,5522
2413805,Taboleiro Grande,2566
2413904,Taipu,12279
2414001,Tangará,15727
2414100,Tenente Ananias,10786
2414159,Tenente Laurentino Cruz,5952
2414209,Tibau do Sul,14180
2414308,Timbaúba dos Batistas,2414
2414407,Touros,33287
2414456,Triunfo Potiguar,3237
2414506,Umarizal,10555
2414605,Upanema,14659
2414704,Várzea,5500
2414753,Venha-Ver,4177
2414803,Vera Cruz,12481
2414902,Viçosa,1718
2415008,Vila Flor,3170
2500106,Água Branca,10234
2500205,Aguiar,5640
2500304,Alagoa Grande,28496
2500403,Alagoa Nova,20849
2500502,Alagoinha,14489
2500536,Alcantil,5492
2500577,Algodão de Jandaíra,2567
2500601,Alhandra,19588
2500700,São João do Rio do Peixe,18034
2500734,Amparo,2238
2500775,Aparecida,8347
2500809,Araçagi,16987
2500908,Arara,13470
2501005,Araruna,20312
2501104,Areia,22819
2501153,Areia de Baraúnas,2128
2501203,Areial,6998
2501302,Aroeiras,19153
2501351,Assunção,3990
2501401,Baía da Traição,8993
2501500,Bananeiras,21318
2501534,Baraúna,4892
2501575,Barra de Santana,8359
2501609,Barra de Santa Rosa,15384
2501708,Barra de São Miguel,6036
2501807,Bayeux,96880
2501906,Belém,17676
2502003,Belém do Brejo do Cruz,7342
2502052,Bernardino Batista,3501
2502102,Boa Ventura,5366
2502151,Boa Vista,7051
2502201,Bom Jesus,2561
2502300,Bom Sucesso,4975
2502409,Bonito de Santa Fé,11917
2502508,Boqueirão,17804
2502607,Igaracy,6117
2502706,Borborema,5263
2502805,Brejo do Cruz,14122
2502904,Brejo dos Santos,6449
2503001,Caaporã,21828
2503100,Cabaceiras,5611
2503209,Cabedelo,67736
2503308,Cachoeira dos Índios,10244
2503407,Cacimba de Areia,3682
2503506,Cacimba de Dentro,17187
2503555,Cacimbas,7173
2503605,Caiçara,7201
2503704,Cajazeiras,61993
2503753,Cajazeirinhas,3193
2503803,Caldas Brandão,6014
2503902,Camalaú,6013
2504009,Campina Grande,409731
2504033,Capim,6523
2504074,Caraúbas,4162
2504108,Carrapateira,2659
2504157,Casserengue,7468
2504207,Catingueira,4932
2504306,Catolé do Rocha,30546
2504355,Caturité,4852
2504405,Conceição,18982
2504504,Condado,6654
2504603,Conde,24670
2504702,Congo,4786
2504801,Coremas,15445
2504850,Coxixola,1921
2504900,Cruz do Espírito Santo,17319
2505006,Cubati,7797
2505105,Cuité,20338
2505204,Cuitegi,6803
2505238,Cuité de Mamanguape,6353
2505279,Curral de Cima,5227
2505303,Curral Velho,2516
2505352,Damião,5330
2505402,Desterro,8297
2505501,Vista Serrana,3798
2505600,Diamante,6552
2505709,Dona Inês,10453
2505808,Duas Estradas,3596
2505907,Emas,3522
2506004,Esperança,33007
2506103,Fagundes,11253
2506202,Frei Martinho,2989
2506251,Gado Bravo,8316
2506301,Guarabira,58833
2506400,Gurinhém,14129
2506509,Gurjão,3428
2506608,Ibiara,5929
2506707,Imaculada,11819
2506806,Ingá,18103
2506905,Itabaiana,24477
2507002,Itaporanga,24692
2507101,Itapororoca,18664
2507200,Itatuba,10962
2507309,Jacaraú,14431
2507408,Jericó,7739
2507507,João Pessoa,809015
2507606,Juarez Távora,7936
2507705,Juazeirinho,18171
2507804,Junco do Seridó,7150
2507903,Juripiranga,10756
2508000,Juru,9867
2508109,Lagoa,4666
2508208,Lagoa de Dentro,7719
2508307,Lagoa Seca,27503
2508406,Lastro,2737
2508505,Livramento,7256
2508554,Logradouro,4332
2508604,Lucena,13080
2508703,Mãe d'Água,4009
2508802,Malta,5759
2508901,Mamanguape,44882
2509008,Manaíra,10955
2509057,Marcação,8558
2509107,Mari,21837
2509156,Marizópolis,6617
2509206,Massaranduba,13918
2509305,Mataraca,8434
2509339,Matinhas,4500
2509370,Mato Grosso,2908
2509396,Maturéia,6569
2509404,Mogeiro,13284
2509503,Montadas,5669
2509602,Monte Horebe,4816
2509701,Monteiro,33222
2509800,Mulungu,9902
2509909,Natuba,10454
2510006,Nazarezinho,7301
2510105,Nova Floresta,10638
2510204,Nova Olinda,5949
2510303,Nova Palmeira,4906
2510402,Olho d'Água,6526
2510501,Olivedos,3932
2510600,Ouro Velho,3039
2510659,Parari,1771
2510709,Passagem,2419
2510808,Patos,107605
2510907,Paulista,12347
2511004,Pedra Branca,3801
2511103,Pedra Lavrada,7843
2511202,Pedras de Fogo,28458
2511301,Piancó,16075
2511400,Picuí,18703
2511509,Pilar,11917
2511608,Pilões,6635
2511707,Pilõezinhos,4976
2511806,Pirpirituba,10579
2511905,Pitimbu,19065
2512002,Pocinhos,18564
2512036,Poço Dantas,3888
2512077,Poço de José de Moura,4307
2512101,Pombal,32801
2512200,Prata,4209
2512309,Princesa Isabel,23345
2512408,Puxinanã,13680
2512507,Queimadas,43967
2512606,Quixaba,1956
2512705,Remígio,19621
2512721,Pedro Régis,6089
2512747,Riachão,3588
2512754,Riachão do Bacamarte,4521
2512762,Riachão do Poço,4509
2512788,Riacho de Santo Antônio,1948
2512804,Riacho dos Cavalos,8526
2512903,Rio Tinto,24176
2513000,Salgadinho,3885
2513109,Salgado de São Félix,12140
2513158,Santa Cecília,6558
2513208,Santa Cruz,6583
2513307,Santa Helena,5889
2513356,Santa Inês,3595
2513406,Santa Luzia,15382
2513505,Santana de Mangueira,5162
2513604,Santana dos Garrotes,7031
2513653,Joca Claudino*,2636
2513703,Santa Rita,136586
2513802,Santa Teresinha,4573
2513851,Santo André,2521
2513901,São Bento,34031
2513927,São Bentinho,4529
2513943,São Domingos do Cariri,2615
2513968,São Domingos,3073
2513984,São Francisco,3392
2514008,São João do Cariri,4199
2514107,São João do Tigre,4422
2514206,São José da Lagoa Tapada,7630
2514305,São José de Caiana,6359
2514404,São José de Espinharas,4682
2514453,São José dos Ramos,5957
2514503,São José de Piranhas,20251
2514552,São José de Princesa,4003
2514602,São José do Bonfim,3557
2514651,São José do Brejo do Cruz,1801
2514701,São José do Sabugi,4141
2514800,São José dos Cordeiros,3628
2514909,São Mamede,7724
2515005,São Miguel de Taipu,7368
2515104,São Sebastião de Lagoa de Roça,11661
2515203,São Sebastião do Umbuzeiro,3489
2515302,Sapé,52625
2515401,São Vicente do Seridó,10775
2515500,Serra Branca,13699
2515609,Serra da Raiz,3148
2515708,Serra Grande,2909
2515807,Serra Redonda,7041
2515906,Serraria,6099
2515930,Sertãozinho,5024
2515971,Sobrado,7783
2516003,Solânea,26407
2516102,Soledade,14989
2516151,Sossêgo,3555
2516201,Sousa,69444
2516300,Sumé,16966
2516409,Tacima*,10911
2516508,Taperoá,15376
2516607,Tavares,14726
2516706,Teixeira,15161
2516755,Tenório,3058
2516805,Triunfo,9455
2516904,Uiraúna,15242
2517001,Umbuzeiro,9907
2517100,Várzea,2810
2517209,Vieirópolis,5348
2517407,Zabelê,2240
2600054,Abreu e Lima,99990
2600104,Afogados da Ingazeira,37259
2600203,Afrânio,19635
2600302,Agrestina,24885
2600401,Água Preta,36771
2600500,Águas Belas,43443
2600609,Alagoinha,14636
2600708,Aliança,38386
2600807,Altinho,22972
2600906,Amaraji,22829
2601003,Angelim,11150
2601052,Araçoiaba,20524
2601102,Araripina,84418
2601201,Arcoverde,74338
2601300,Barra de Guabiraba,14385
2601409,Barreiros,42659
2601508,Belém de Maria,12073
2601607,Belém do São Francisco,20729
2601706,Belo Jardim,76439
2601805,Betânia,12719
2601904,Bezerros,60798
2602001,Bodocó,38146
2602100,Bom Conselho,48554
2602209,Bom Jardim,39184
2602308,Bonito,38134
2602407,Brejão,8993
2602506,Brejinho,7487
2602605,Brejo da Madre de Deus,50742
2602704,Buenos Aires,13155
2602803,Buíque,58378
2602902,Cabo de Santo Agostinho,207048
2603009,Cabrobó,34221
2603108,Cachoeirinha,20380
2603207,Caetés,28739
2603306,Calçado,11053
2603405,Calumbi,5750
2603454,Camaragibe,157828
2603504,Camocim de São Félix,18765
2603603,Camutanga,8551
2603702,Canhotinho,24804
2603801,Capoeiras,20048
2603900,Carnaíba,19551
2603926,Carnaubeira da Penha,12932
2604007,Carpina,83641
2604106,Caruaru,361118
2604155,Casinhas,14341
2604205,Catende,42892
2604304,Cedro,11807
2604403,Chã de Alegria,13518
2604502,Chã Grande,21698
2604601,Condado,26421
2604700,Correntes,18207
2604809,Cortês,12578
2604908,Cumaru,10906
2605004,Cupira,24107
2605103,Custódia,37111
2605152,Dormentes,18908
2605202,Escada,68875
2605301,Exu,31825
2605400,Feira Nova,22131
2605459,Fernando de Noronha,3061
2605509,Ferreiros,12123
2605608,Flores,22624
2605707,Floresta,32873
2605806,Frei Miguelinho,15457
2605905,Gameleira,31052
2606002,Garanhuns,139788
2606101,Glória do Goitá,30604
2606200,Goiana,79758
2606309,Granito,7486
2606408,Gravatá,84074
2606507,Iati,19197
2606606,Ibimirim,29235
2606705,Ibirajuba,7762
2606804,Igarassu,117019
2606903,Iguaracy,12228
2607000,Inajá,23247
2607109,Ingazeira,4548
2607208,Ipojuca,96204
2607307,Ipubi,30854
2607406,Itacuruba,4918
2607505,Itaíba,26349
2607604,Ilha de Itamaracá,26258
2607653,Itambé,36447
2607703,Itapetim,13616
2607752,Itapissuma,26651
2607802,Itaquitinga,16955
2607901,Jaboatão dos Guararapes,702298
2607950,Jaqueira,11656
2608008,Jataúba,17150
2608057,Jatobá,14796
2608107,João Alfredo,33822
2608206,Joaquim Nabuco,16023
2608255,Jucati,11424
2608305,Jupi,14836
2608404,Jurema,15378
2608453,Lagoa do Carro,18071
2608503,Lagoa de Itaenga,21429
2608602,Lagoa do Ouro,13145
2608701,Lagoa dos Gatos,16290
2608750,Lagoa Grande,25601
2608800,Lajedo,40288
2608909,Limoeiro,56250
2609006,Macaparana,25376
2609105,Machados,16088
2609154,Manari,21434
2609204,Maraial,11345
2609303,Mirandiba,15390
2609402,Moreno,62784
2609501,Nazaré da Mata,32471
2609600,Olinda,392482
2609709,Orobó,23884
2609808,Orocó,14991
2609907,Ouricuri,69459
2610004,Palmares,63250
2610103,Palmeirina,7693
2610202,Panelas,26474
2610301,Paranatama,11523
2610400,Parnamirim,22010
2610509,Passira,28933
2610608,Paudalho,56506
2610707,Paulista,331774
2610806,Pedra,22617
2610905,Pesqueira,67395
2611002,Petrolândia,36548
2611101,Petrolina,349145
2611200,Poção,11302
2611309,Pombos,27091
2611408,Primavera,14966
2611507,Quipapá,26037
2611533,Quixaba,6813
2611606,Recife,1645727
2611705,Riacho das Almas,20546
2611804,Ribeirão,47415
2611903,Rio Formoso,23535
2612000,Sairé,9932
2612109,Salgadinho,10919
2612208,Salgueiro,60930
2612307,Saloá,15843
2612406,Sanharó,26462
2612455,Santa Cruz,15398
2612471,Santa Cruz da Baixa Verde,12592
2612505,Santa Cruz do Capibaribe,107937
2612554,Santa Filomena,14477
2612604,Santa Maria da Boa Vista,41931
2612703,Santa Maria do Cambucá,14137
2612802,Santa Terezinha,11815
2612901,São Benedito do Sul,15895
2613008,São Bento do Una,59504
2613107,São Caitano,37245
2613206,São João,22793
2613305,São Joaquim do Monte,21356
2613404,São José da Coroa Grande,21298
2613503,São José do Belmonte,33959
2613602,São José do Egito,33951
2613701,São Lourenço da Mata,113230
2613800,São Vicente Ferrer,18018
2613909,Serra Talhada,86350
2614006,Serrita,19165
2614105,Sertânia,35907
2614204,Sirinhaém,45865
2614303,Moreilândia,11270
2614402,Solidão,6007
2614501,Surubim,65089
2614600,Tabira,28534
2614709,Tacaimbó,12874
2614808,Tacaratu,25765
2614857,Tamandaré,23388
2615003,Taquaritinga do Norte,28775
2615102,Terezinha,7169
2615201,Terra Nova,10096
2615300,Timbaúba,53022
2615409,Toritama,45219
2615508,Tracunhaém,13769
2615607,Trindade,30521
2615706,Triunfo,15254
2615805,Tupanatinga,27304
2615904,Tuparetama,8202
2616001,Venturosa,18482
2616100,Verdejante,9534
2616183,Vertente do Lério,7618
2616209,Vertentes,20731
2616308,Vicência,32643
2616407,Vitória de Santo Antão,138757
2616506,Xexéu,14725
2700102,Água Branca,20196
2700201,Anadia,17545
2700300,Arapiraca,231747
2700409,Atalaia,47185
2700508,Barra de Santo Antônio,15932
2700607,Barra de São Miguel,8322
2700706,Batalha,18232
2700805,Belém,4344
2700904,Belo Monte,6704
2701001,Boca da Mata,27281
2701100,Branquinha,10494
2701209,Cacimbinhas,10858
2701308,Cajueiro,21264
2701357,Campestre,6936
2701407,Campo Alegre,57063
2701506,Campo Grande,9558
2701605,Canapi,17722
2701704,Capela,17053
2701803,Carneiros,9081
2701902,Chã Preta,7311
2702009,Coité do Nóia,10693
2702108,Colônia Leopoldina,21698
2702207,Coqueiro Seco,5845
2702306,Coruripe,56933
2702355,Craíbas,24219
2702405,Delmiro Gouveia,52016
2702504,Dois Riachos,11075
2702553,Estrela de Alagoas,18205
2702603,Feira Grande,22166
2702702,Feliz Deserto,4754
2702801,Flexeiras,12790
2702900,Girau do Ponciano,40917
2703007,Ibateguara,15616
2703106,Igaci,25631
2703205,Igreja Nova,24499
2703304,Inhapi,18385
2703403,Jacaré dos Homens,5253
2703502,Jacuípe,7021
2703601,Japaratinga,8361
2703700,Jaramataia,5770
2703759,Jequiá da Praia,11580
2703809,Joaquim Gomes,23993
2703908,Jundiá,4155
2704005,Junqueiro,24727
2704104,Lagoa da Canoa,17852
2704203,Limoeiro de Anadia,28635
2704302,Maceió,1018948
2704401,Major Isidoro,19804
2704500,Maragogi,32704
2704609,Maravilha,9163
2704708,Marechal Deodoro,51901
2704807,Maribondo,13264
2704906,Mar Vermelho,3514
2705002,Mata Grande,25216
2705101,Matriz de Camaragibe,24642
2705200,Messias,17856
2705309,Minador do Negrão,5329
2705408,Monteirópolis,7159
2705507,Murici,28236
2705606,Novo Lino,12690
2705705,Olho d'Água das Flores,21688
2705804,Olho d'Água do Casado,9373
2705903,Olho d'Água Grande,5123
2706000,Olivença,11624
2706109,Ouro Branco,11496
2706208,Palestina,5011
2706307,Palmeira dos Índios,73218
2706406,Pão de Açúcar,24399
2706422,Pariconha,10533
2706448,Paripueira,13176
2706505,Passo de Camaragibe,15245
2706604,Paulo Jacinto,7564
2706703,Penedo,63683
2706802,Piaçabuçu,17827
2706901,Pilar,35111
2707008,Pindoba,2908
2707107,Piranhas,25039
2707206,Poço das Trincheiras,14386
2707305,Porto Calvo,27165
2707404,Porto de Pedras,7786
2707503,Porto Real do Colégio,20066
2707602,Quebrangulo,11294
2707701,Rio Largo,75120
2707800,Roteiro,6664
2707909,Santa Luzia do Norte,7296
2708006,Santana do Ipanema,47654
2708105,Santana do Mundaú,10740
2708204,São Brás,6961
2708303,São José da Laje,23927
2708402,São José da Tapera,32260
2708501,São Luís do Quitunde,34555
2708600,São Miguel dos Campos,61251
2708709,São Miguel dos Milagres,7951
2708808,São Sebastião,34152
2708907,Satuba,13828
2708956,Senador Rui Palmeira,13870
2709004,Tanque d'Arca,6162
2709103,Taquarana,19980
2709152,Teotônio Vilela,44169
2709202,Traipu,27715
2709301,União dos Palmares,65611
2709400,Viçosa,25733
2800100,Amparo de São Francisco,2374
2800209,Aquidabã,21563
2800308,Aracaju,657013
2800407,Arauá,10056
2800506,Areia Branca,18542
2800605,Barra dos Coqueiros,30407
2800670,Boquim,26816
2800704,Brejo Grande,8309
2801009,Campo do Brito,18109
2801108,Canhoba,4008
2801207,Canindé de São Francisco,29900
2801306,Capela,34213
2801405,Carira,22082
2801504,Carmópolis,16634
2801603,Cedro de São João,5897
2801702,Cristinápolis,17874
2801900,Cumbe,3987
2802007,Divina Pastora,5138
2802106,Estância,69184
2802205,Feira Nova,5584
2802304,Frei Paulo,15421
2802403,Gararu,11604
2802502,General Maynard,3346
2802601,Graccho Cardoso,5818
2802700,Ilha das Flores,8520
2802809,Indiaroba,17957
2802908,Itabaiana,95427
2803005,Itabaianinha,41928
2803104,Itabi,4903
2803203,Itaporanga d'Ajuda,34356
2803302,Japaratuba,18743
2803401,Japoatã,13434
2803500,Lagarto,104408
2803609,Laranjeiras,29826
2803708,Macambira,6919
2803807,Malhada dos Bois,3682
2803906,Malhador,12618
2804003,Maruim,17213
2804102,Moita Bonita,11335
2804201,Monte Alegre de Sergipe,15031
2804300,Muribeca,7625
2804409,Neópolis,18719
2804458,Nossa Senhora Aparecida,8796
2804508,Nossa Senhora da Glória,36924
2804607,Nossa Senhora das Dores,26629
2804706,Nossa Senhora de Lourdes,6483
2804805,Nossa Senhora do Socorro,183628
2804904,Pacatuba,14428
2805000,Pedra Mole,3261
2805109,Pedrinhas,9602
2805208,Pinhão,6576
2805307,Pirambu,9280
2805406,Poço Redondo,34775
2805505,Poço Verde,23728
2805604,Porto da Folha,28596
2805703,Propriá,29626
2805802,Riachão do Dantas,19805
2805901,Riachuelo,10213
2806008,Ribeirópolis,18652
2806107,Rosário do Catete,10855
2806206,Salgado,19998
2806305,Santa Luzia do Itanhy,14035
2806404,Santana do São Francisco,7780
2806503,Santa Rosa de Lima,3913
2806602,Santo Amaro das Brotas,12102
2806701,São Cristóvão,90072
2806800,São Domingos,11137
2806909,São Francisco,3724
2807006,São Miguel do Aleixo,3930
2807105,Simão Dias,40484
2807204,Siriri,8893
2807303,Telha,3227
2807402,Tobias Barreto,52191
2807501,Tomar do Geru,13536
2807600,Umbaúba,25294
2900108,Abaíra,8739
2900207,Abaré,20086
2900306,Acajutiba,15159
2900355,Adustina,17040
2900405,Água Fria,16970
2900504,Érico Cardoso,10610
2900603,Aiquara,4446
2900702,Alagoinhas,151596
2900801,Alcobaça,22470
2900900,Almadina,5464
2901007,Amargosa,37241
2901106,Amélia Rodrigues,25102
2901155,América Dourada,16094
2901205,Anagé,22005
2901304,Andaraí,13143
2901353,Andorinha,14595
2901403,Angical,13977
2901502,Anguera,11221
2901601,Antas,19291
2901700,Antônio Cardoso,11683
2901809,Antônio Gonçalves,11798
2901908,Aporá,17731
2901957,Apuarema,7330
2902005,Aracatu,13135
2902054,Araças,12177
2902104,Araci,54379
2902203,Aramari,11397
2902252,Arataca,11019
2902302,Aratuípe,8825
2902401,Aurelino Leal,11531
2902500,Baianópolis,13877
2902609,Baixa Grande,20468
2902658,Banzaê,13229
2902708,Barra,53578
2902807,Barra da Estiva,20598
2902906,Barra do Choça,31603
2903003,Barra do Mendes,13865
2903102,Barra do Rocha,5714
2903201,Barreiras,155439
2903235,Barro Alto,14931
2903276,Barrocas,15978
2903300,Barro Preto,5591
2903409,Belmonte,23328
2903508,Belo Campo,17211
2903607,Biritinga,15979
2903706,Boa Nova,12633
2903805,Boa Vista do Tupim,18576
2903904,Bom Jesus da Lapa,69148
2903953,Bom Jesus da Serra,9880
2904001,Boninal,14368
2904050,Bonito,16764
2904100,Boquira,21508
